ID	Result	NatureCode	CallRecived	Address
2017-008352	1	553	2017/1/22 17:19:20	686 EAST BROADWAY
2017-008353	1	510	2017/1/22 17:19:25	9901 MYRTLE DRIVE
2017-008354	10	311	2017/1/22 17:22:05	701 WEST COCOA BEACH CAUSEWAY
2017-008355	11	321	2017/1/22 17:23:06	UNKNOWN ADDRESS
2017-008356	1	700	2017/1/22 17:28:54	3400 SOUTHEAST 26TH AVENUE
2017-008357	1	700	2017/1/22 17:29:50	310 WEST KAAHUMANU AVENUE
2017-008358	1	324	2017/1/22 17:33:53	SAMUEL C PHILLIPS PARKWAY
2017-008359	1	324	2017/1/22 17:34:20	SOUTHWEST MCKINLEY AVENUE/SOUTHWEST SISEMORE STREET
2017-008360	1	324	2017/1/22 17:36:10	3601 MUSKINGUM DRIVE
2017-008361	1	552	2017/1/22 17:36:57	7101 PRICE ROAD
2017-008362	1	324	2017/1/22 17:43:21	13TH AVENUE SOUTH/NORTHEAST BOYD ACRES ROAD
2017-008363	1	600	2017/1/22 17:45:59	1288 QUEEN STREET
2017-008364	1	322	2017/1/22 17:46:44	MOTORWAY_LINK ROAD
2017-008365	1	611	2017/1/22 17:46:48	UNKNOWN ADDRESS
2017-008366	10	311	2017/1/22 17:50:58	3701 EAST WAKEA AVENUE
2017-008367	10	300	2017/1/22 17:51:07	6301 DEMERS AVENUE
2017-008368	11	321	2017/1/22 17:51:16	6501 FOLSOM STREET
2017-008369	11	321	2017/1/22 17:53:31	7901 CARPENTER ROAD
2017-008370	11	321	2017/1/22 17:58:30	401 SOUTHEAST RHINE STREET
2017-008371	1	745	2017/1/22 17:59:57	5631 SOUTHEAST WOODWARD STREET
2017-008372	11	321	2017/1/22 18:00:24	2201 SOUTHEAST 11TH AVENUE
2017-008373	11	321	2017/1/22 18:11:32	UNKNOWN ADDRESS
2017-008374	1	324	2017/1/22 18:16:37	SOUTHEAST WOODSTOCK BOULEVARD
2017-008375	1	622	2017/1/22 18:17:25	SOUTHWEST 36TH STREET/SOUTHWEST OETJEN AVENUE
2017-008376	11	321	2017/1/22 18:22:29	3555 SOUTHEAST WASHINGTON STREET
2017-008377	11	321	2017/1/22 18:26:04	2201 SOUTHEAST 11TH AVENUE
2017-008378	1010	321	2017/1/22 18:32:09	2634 SOUTHEAST YAMHILL STREET
2017-008379	1	600	2017/1/22 18:32:09	2838 SOUTHEAST 82ND AVENUE
2017-008380	11	321	2017/1/22 18:34:26	6504 20TH STREET NORTHWEST
2017-008381	1	143	2017/1/22 18:35:21	EAST 13TH AVENUE
2017-008382	11	321	2017/1/22 18:36:33	1100 WARD AVENUE
2017-008383	1	324	2017/1/22 18:38:55	SOUTHEAST 76TH AVENUE/SOUTHEAST POWELL BOULEVARD FRONTAGE ROAD
2017-008384	11	321	2017/1/22 18:43:29	5201 SOUTHEAST FRANKLIN STREET
2017-008385	1	730	2017/1/22 18:43:34	901 BELMONT ROAD
2017-008386	1	324	2017/1/22 18:43:40	PRIMARY_LINK ROAD
2017-008387	11	321	2017/1/22 18:46:26	SERVICE ROAD
2017-008388	11	321	2017/1/22 18:47:39	535 SOUTHEAST 61ST AVENUE
2017-008389	11	321	2017/1/22 18:47:47	6801 SOUTHWEST ROSEBERRY STREET
2017-008390	11	321	2017/1/22 18:53:00	2201 SOUTHEAST 11TH AVENUE
2017-008391	11	321	2017/1/22 19:08:30	3301 NORTHEAST GLISAN STREET
2017-008392	1	611	2017/1/22 19:09:19	UNKNOWN ADDRESS
2017-008393	11	321	2017/1/22 19:09:22	3701 NORTHEAST HALSEY STREET
2017-008394	1	740	2017/1/22 19:09:47	802 MOUNT WASHINGTON DRIVE
2017-008395	1	441	2017/1/22 19:14:38	3544 SOUTHEAST WASHINGTON STREET
2017-008396	11	321	2017/1/22 19:18:32	UNKNOWN ADDRESS
2017-008397	11	321	2017/1/22 19:18:45	3 NORTHEAST 82ND AVENUE
2017-008398	1000	324	2017/1/22 19:20:46	NORTHWEST 6TH STREET
2017-008399	11	321	2017/1/22 19:22:00	5901 GREFSTADHEIA
2017-008400	10	311	2017/1/22 19:22:41	6301 DEMERS AVENUE
2017-008401	1	611	2017/1/22 19:27:01	55 NORTHWEST WALL STREET
2017-008402	11	321	2017/1/22 19:27:13	810 PUMEHANA STREET
2017-008403	11	321	2017/1/22 19:33:16	731 SOUTHEAST STEPHENS STREET
2017-008404	10	311	2017/1/22 19:36:02	1255 HILYARD
2017-008405	11	321	2017/1/22 19:38:38	5701 COOKE STREET
2017-008406	11	321	2017/1/22 19:48:42	221ST PLACE SOUTHEAST
2017-008407	1	622	2017/1/22 19:53:21	NORTHEAST WASCO STREET/NORTHEAST CéSAR E. CHáVEZ BOULEVARD
2017-008408	1	324	2017/1/22 19:56:16	SOUTHEAST 82ND AVENUE
2017-008409	11	321	2017/1/22 20:01:28	3901 NORTHEAST EVERETT STREET
2017-008410	10	300	2017/1/22 20:02:57	7901 WEST SUNSET WAY
2017-008411	11	321	2017/1/22 20:07:59	1599 ALA MOANA BOULEVARD
2017-008412	1	324	2017/1/22 20:11:11	NORTH ATLANTIC AVENUE/EAST GRANT AVENUE
2017-008413	1	611	2017/1/22 20:17:09	1039 SOUTH KING STREET
2017-008414	10	311	2017/1/22 20:24:13	9802 ASPEN DRIVE NORTHEAST
2017-008415	10	311	2017/1/22 20:25:49	3501 ALPINE AVENUE
2017-008416	1	324	2017/1/22 20:35:52	SOUTH BROADWAY
2017-008417	1	611	2017/1/22 20:39:42	1045 NORTHEAST 3RD STREET
2017-008418	1	324	2017/1/22 20:41:15	EAST 17TH AVENUE/HILYARD STREET
2017-008419	1	324	2017/1/22 20:53:06	SERVICE ROAD
2017-008420	11	321	2017/1/22 21:12:43	5601 NORTHEAST HANCOCK STREET
2017-008421	10	300	2017/1/22 21:14:49	UNKNOWN ADDRESS
2017-008422	11	321	2017/1/22 21:18:28	4101 ALA MOANA BOULEVARD
2017-008423	1000	322	2017/1/22 21:20:58	SOUTHWEST PELTON PLACE/SOUTHWEST TRUMAN AVENUE
2017-008424	1	700	2017/1/22 21:27:10	1702 NORTHEAST GLISAN STREET
2017-008425	10	311	2017/1/22 21:29:37	433 EAST BROADWAY
2017-008426	1	745	2017/1/22 21:33:43	1201 ROCKY FORK BOULEVARD
2017-008427	11	321	2017/1/22 21:37:33	1255 HILYARD
2017-008428	11	321	2017/1/22 21:40:32	NORTHEAST SCHUYLER STREET
2017-008429	1	561	2017/1/22 21:52:44	6801 NORTH 4TH STREET
2017-008430	1	324	2017/1/22 22:20:55	RESIDENTIAL ROAD
2017-008431	10	311	2017/1/22 22:30:13	6020 SOUTHEAST 41ST AVENUE
2017-008432	11	321	2017/1/22 22:30:17	401 SOUTHEAST RHINE STREET
2017-008433	11	321	2017/1/22 22:43:11	369 NORTHEAST REVERE AVENUE
2017-008434	11	321	2017/1/22 22:44:04	9701 SOUTHEAST SALMON STREET
2017-008435	11	321	2017/1/22 22:47:36	2425 SOUTHEAST 26TH AVENUE
2017-008436	1	740	2017/1/22 22:51:23	1211 SOUTHEAST STARK STREET
2017-008437	10	311	2017/1/22 22:51:42	4805 NORTHEAST GLISAN STREET
2017-008438	11	321	2017/1/22 22:51:45	3866 SOUTHEAST WOODWARD STREET
2017-008439	11	321	2017/1/22 22:58:51	7002 SOUTHEAST 11TH AVENUE
2017-008440	11	321	2017/1/22 22:59:46	4801 NORTHEAST 72ND AVENUE
2017-008441	10	300	2017/1/22 23:03:02	UNKNOWN ADDRESS
2017-008442	10	300	2017/1/22 23:04:42	7504 12TH AVENUE NORTHWEST
2017-008443	1	611	2017/1/22 23:13:40	UNKNOWN ADDRESS
2017-008444	1	611	2017/1/22 23:14:54	901 BASELINE ROAD
2017-008445	1000	552	2017/1/22 23:17:20	2000 NORTHEAST 74TH AVENUE
2017-008446	11	321	2017/1/22 23:18:01	SERVICE ROAD
2017-008447	11	321	2017/1/22 23:20:14	221 MAHALANI STREET
2017-008448	11	321	2017/1/22 23:23:11	544 SOUTHEAST 78TH AVENUE
2017-008449	1	611	2017/1/22 23:30:01	1045 NORTHEAST 3RD STREET
2017-008450	1	611	2017/1/22 23:30:22	4801 30TH STREET
2017-008451	1	743	2017/1/22 23:45:38	1629 SOUTHEAST HAWTHORNE BOULEVARD
2017-008452	10	311	2017/1/22 23:50:25	2301 OLIVE STREET
2017-008453	1	600	2017/1/22 23:56:35	SERVICE ROAD
2017-008454	10	300	2017/1/23 0:13:41	UNKNOWN ADDRESS
2017-008455	10	300	2017/1/23 0:17:03	5401 NORTHEAST GLISAN STREET
2017-008456	10	311	2017/1/23 0:20:34	4402 SOUTHEAST 83RD AVENUE
2017-008457	1	552	2017/1/23 0:21:28	920 WARD AVE
2017-008458	10	311	2017/1/23 0:21:42	1601 SOUTHEAST BELMONT STREET
2017-008459	11	321	2017/1/23 0:26:00	3158 EAST BURNSIDE STREET
2017-008460	1	324	2017/1/23 0:26:26	SOUTHEAST CLINTON STREET
2017-008461	1	740	2017/1/23 0:26:32	1501 WEST 5TH AVENUE
2017-008462	11	321	2017/1/23 0:31:26	6701 NORTHWEST ALDER PLACE
2017-008463	11	321	2017/1/23 0:36:21	3501 MEADOW GREEN CIRCLE
2017-008464	10	311	2017/1/23 0:36:35	2901 13TH STREET
2017-008465	11	321	2017/1/23 0:47:06	4804 WEST MOORHEAD CIRCLE
2017-008466	10	311	2017/1/23 0:58:24	3105 O B RILEY ROAD
2017-008467	1	740	2017/1/23 1:06:18	2411 SOUTHEAST BELMONT STREET
2017-008468	11	321	2017/1/23 1:07:02	1945 COLORADO AVENUE
2017-008469	1	324	2017/1/23 1:08:29	RESIDENTIAL ROAD
2017-008470	11	321	2017/1/23 1:23:03	9902 HALEAKALA HIGHWAY
2017-008471	1	611	2017/1/23 1:25:51	4800 BASELINE ROAD
2017-008472	11	321	2017/1/23 1:33:13	6001 WAIMANU STREET
2017-008473	10	311	2017/1/23 1:37:52	2802 SOUTHEAST 28TH PLACE
2017-008474	1	113	2017/1/23 1:40:20	1301 NORTHEAST EVERETT STREET
2017-008475	1	611	2017/1/23 1:43:53	4001 NORTHEAST EVERETT STREET
2017-008476	11	321	2017/1/23 1:49:33	2601 MEADE AVENUE
2017-008477	1	743	2017/1/23 1:51:28	801 JOHNSON LANE
2017-008478	11	321	2017/1/23 1:57:09	S BANANA RIVER BOULEVARD
2017-008479	1	740	2017/1/23 2:00:59	8301 EAST SUNSET WAY
2017-008480	1	324	2017/1/23 2:20:11	SEAPORT BOULEVARD
2017-008481	10	300	2017/1/23 2:22:01	1525 RYCROFT STREET
2017-008482	10	311	2017/1/23 2:25:31	9601 SOUTHEAST MAIN STREET
2017-008483	1	324	2017/1/23 2:36:53	NORTHEAST JONES ROAD/NORTHEAST 8TH STREET
2017-008484	11	321	2017/1/23 2:37:38	5701 COOKE STREET
2017-008485	11	321	2017/1/23 2:50:33	UNKNOWN ADDRESS
2017-008486	10	300	2017/1/23 2:59:49	NORTHEAST TILLAMOOK STREET/NORTHEAST 47TH AVENUE
2017-008487	1	622	2017/1/23 3:03:26	SOUTHEAST 81ST AVENUE
2017-008488	10	300	2017/1/23 3:03:33	1923 NORTHEAST 80TH AVENUE
2017-008489	11	321	2017/1/23 3:12:56	5601 PEARL STREET MALL
2017-008490	1	322	2017/1/23 3:18:17	3219 SOUTHEAST DIVISION STREET
2017-008491	11	321	2017/1/23 3:18:50	6201 KALIA ROAD
2017-008492	11	321	2017/1/23 3:33:17	UNKNOWN ADDRESS
2017-008493	11	321	2017/1/23 3:42:39	9601 SOUTHEAST LAFAYETTE STREET
2017-008494	1	743	2017/1/23 3:51:05	9501 NORTHEAST THOMPSON STREET
2017-008495	11	321	2017/1/23 3:53:16	8801 SOUTHEAST MILWAUKIE AVENUE
2017-008496	1	611	2017/1/23 3:53:36	1045 NORTHEAST 3RD STREET
2017-008497	10	300	2017/1/23 4:07:48	1045 NORTHEAST 3RD STREET
2017-008498	1	736	2017/1/23 4:09:38	6901 SOUTHEAST FRANKLIN STREET
2017-008499	11	321	2017/1/23 4:14:33	5501 WALNUT STREET
2017-008500	1	611	2017/1/23 4:15:33	7601 FRONT STREET NORTH
2017-008501	1	735	2017/1/23 4:25:17	3595 TABLE MESA DRIVE
2017-008502	10	300	2017/1/23 4:34:17	8701 MAPLETON AVENUE
2017-008503	11	321	2017/1/23 4:50:53	3101 KEOLANI PLACE
2017-008504	11	321	2017/1/23 4:57:31	9001 CATALINA ROAD
2017-008505	1	551	2017/1/23 5:02:50	2101 SOUTHWEST SIMPSON AVENUE
2017-008506	11	321	2017/1/23 5:04:29	3901 9TH STREET
2017-008507	10	300	2017/1/23 5:09:44	901 SOUTHEAST SHERMAN STREET
2017-008508	1	611	2017/1/23 5:18:13	901 BASELINE ROAD
2017-008509	10	300	2017/1/23 5:22:10	1301 13TH STREET SOUTHEAST
2017-008510	11	321	2017/1/23 5:22:27	7TH STREET SOUTHEAST/6TH AVENUE SOUTHEAST
2017-008511	11	321	2017/1/23 5:35:34	6307 NORTHEAST HOYT STREET
2017-008512	1	743	2017/1/23 5:44:19	2425 CAMPUS ROAD
2017-008513	11	321	2017/1/23 5:46:17	6602 EDISON LANE
2017-008514	1	550	2017/1/23 5:47:13	5901 ELK AVENUE
2017-008515	1	611	2017/1/23 6:02:54	31ST STREET/MOORHEAD AVENUE
2017-008516	11	321	2017/1/23 6:08:24	3346 NORTHEAST US GRANT PLACE
2017-008517	11	321	2017/1/23 6:22:31	1045 NORTHEAST 3RD STREET
2017-008518	10	311	2017/1/23 6:39:31	SOUTHEAST TAYLOR STREET/SOUTHEAST 92ND AVENUE
2017-008519	11	321	2017/1/23 6:42:41	7310 SOUTHEAST THORBURN STREET
2017-008520	11	321	2017/1/23 6:50:22	NORTHEAST THOMPSON STREET/NORTHEAST CéSAR E. CHáVEZ BOULEVARD
2017-008521	11	321	2017/1/23 7:03:56	3801 SOUTHWEST HOPKINS AVENUE
2017-008522	1	324	2017/1/23 7:15:00	SERVICE ROAD
2017-008523	11	321	2017/1/23 7:15:28	9702 POLK AVENUE
2017-008524	1	411	2017/1/23 7:22:14	1500 NORTHEAST 3RD STREET
2017-008525	1	611	2017/1/23 7:39:33	532 NORTHEAST 91ST AVENUE
2017-008526	10	300	2017/1/23 7:49:01	4403 SOUTHEAST 16TH AVENUE
2017-008527	1	324	2017/1/23 7:54:55	NORTHEAST BROADWAY/NORTHEAST 67TH AVENUE
2017-008528	10	311	2017/1/23 7:56:16	9001 SOUTHEAST 26TH AVENUE
2017-008529	11	321	2017/1/23 7:56:19	4801 SOUTHWEST HOLLYHOCK CIRCLE
2017-008530	1	324	2017/1/23 8:01:25	SERVICE ROAD
2017-008531	10	300	2017/1/23 8:16:18	3701 SOUTHEAST DIVISION STREET
2017-008532	1	745	2017/1/23 8:17:06	2501 DUNCHURCH ROAD
2017-008533	11	321	2017/1/23 8:17:07	NORTHEAST KEARNEY AVENUE
2017-008534	11	321	2017/1/23 8:21:25	5300 OCEAN BEACH BOULEVARD
2017-008535	1	700	2017/1/23 8:28:41	3551 SOUTHEAST DIVISION STREET
2017-008536	1	611	2017/1/23 8:30:13	1155 ALPINE AVENUE
2017-008537	11	321	2017/1/23 8:40:25	3601 LEWERS STREET
2017-008538	11	321	2017/1/23 8:43:34	2325 SOUTHEAST 10TH AVENUE
2017-008539	1	324	2017/1/23 8:46:43	MOTORWAY_LINK ROAD
2017-008540	1	600	2017/1/23 8:54:03	401 SOUTHEAST RHINE STREET
2017-008541	1	554	2017/1/23 8:57:47	PEARL STREET
2017-008542	10	300	2017/1/23 8:58:49	6401 CLUBHOUSE DRIVE NORTHEAST
2017-008543	1	600	2017/1/23 9:00:06	SERVICE ROAD
2017-008544	1	744	2017/1/23 9:01:17	1311 NORTHEAST 52ND AVENUE
2017-008545	11	321	2017/1/23 9:02:04	5401 ARENDALSVEIEN
2017-008546	1	745	2017/1/23 9:07:01	1600 PLEASANT STREET
2017-008547	1	324	2017/1/23 9:08:55	SOUTHEAST SCOTT STREET/NORTHWEST COLORADO AVENUE
2017-008548	1000	400	2017/1/23 9:10:16	6101 CRIPPLE CREEK SQUARE
2017-008549	1	324	2017/1/23 9:10:34	NORTHEAST OREGON STREET
2017-008550	10	300	2017/1/23 9:13:08	9401 ORCHARD STREET
2017-008551	11	321	2017/1/23 9:16:46	701 WEST COCOA BEACH CAUSEWAY
2017-008552	1	700	2017/1/23 9:20:11	3902 SOUTHEAST 66TH AVENUE
2017-008553	1	600	2017/1/23 9:25:46	6031 SOUTHEAST BELMONT STREET
2017-008554	11	321	2017/1/23 9:28:48	2701 SOUTHWEST MOUNT CEDAR DRIVE
2017-008555	10	300	2017/1/23 9:45:48	4 YAWKEY WAY
2017-008556	11	321	2017/1/23 9:52:54	1001 VENETIAN WAY
2017-008557	11	321	2017/1/23 9:55:18	6701 KINCAID ST.
2017-008558	1	324	2017/1/23 9:57:11	HøYVARDEVEIEN/VARDEGATEN
2017-008559	10	300	2017/1/23 9:57:42	2040 SOUTHEAST POWELL BOULEVARD
2017-008560	11	321	2017/1/23 10:00:39	211 SOUTHEAST CARUTHERS STREET
2017-008561	1	622	2017/1/23 10:01:07	WILDER AVENUE
2017-008562	1	552	2017/1/23 10:08:12	4800 BASELINE ROAD
2017-008563	10	300	2017/1/23 10:09:04	3101 KEOLANI PLACE
2017-008564	11	321	2017/1/23 10:09:27	1505 NORTHEAST 40TH AVENUE
2017-008565	11	321	2017/1/23 10:11:31	3301 NORTHEAST GLISAN STREET
2017-008566	11	321	2017/1/23 10:13:08	1165 13TH STREET
2017-008567	11	321	2017/1/23 10:15:52	7202 EAST LAKE SAMMAMISH PARKWAY SOUTHEAST
2017-008568	11	321	2017/1/23 10:23:17	3301 FOUNDERS RIDGE DRIVE
2017-008569	11	321	2017/1/23 10:28:51	3401 AGATE STREET
2017-008570	11	321	2017/1/23 10:30:02	221 MAHALANI STREET
2017-008571	1	324	2017/1/23 10:31:35	DEERWOOD AVENUE
2017-008572	10	311	2017/1/23 10:32:17	9601 NORTHEAST 28TH AVENUE
2017-008573	1	324	2017/1/23 10:41:58	SERVICE ROAD
2017-008574	1	324	2017/1/23 10:43:12	SOUTHEAST OAK STREET
2017-008575	11	321	2017/1/23 10:46:00	7701 10TH STREET NORTHWEST
2017-008576	1	551	2017/1/23 10:46:37	8901 MAPLE COURT
2017-008577	11	321	2017/1/23 10:53:28	50 SOUTHWEST DIVISION STREET
2017-008578	1	412	2017/1/23 10:55:29	7601 FRONT STREET NORTH
2017-008579	1	730	2017/1/23 10:57:17	2201 NORTHEAST GLISAN STREET
2017-008580	1	611	2017/1/23 10:58:13	1010 PENSACOLA STREET
2017-008581	1	611	2017/1/23 11:08:48	1739 SOUTHEAST HAWTHORNE BOULEVARD
2017-008582	11	321	2017/1/23 11:09:57	9601 SOUTHEAST MAIN STREET
2017-008583	11	321	2017/1/23 11:10:04	7101 NORTHEAST 8TH STREET
2017-008584	1	600	2017/1/23 11:10:10	UNKNOWN ADDRESS
2017-008585	11	321	2017/1/23 11:16:17	9901 SOUTHEAST 82ND AVENUE
2017-008586	1	710	2017/1/23 11:20:30	8301 16TH LANE NORTHEAST
2017-008587	1	143	2017/1/23 11:20:44	7801 MOUNT OLYMPUS DRIVE SOUTHWEST
2017-008588	1	611	2017/1/23 11:30:15	727 SOUTHEAST GRAND AVENUE
2017-008589	11	321	2017/1/23 11:33:10	UNKNOWN ADDRESS
2017-008590	1010	321	2017/1/23 11:37:31	7301 FALCON TERRACE NORTHWEST
2017-008591	10	311	2017/1/23 11:40:01	1255 HILYARD
2017-008592	11	321	2017/1/23 11:41:56	522 SOUTHEAST 26TH AVENUE
2017-008593	11	321	2017/1/23 11:46:12	UNKNOWN ADDRESS
2017-008594	1	322	2017/1/23 11:46:37	1201 D STREET
2017-008595	11	321	2017/1/23 11:49:14	4805 NORTHEAST GLISAN STREET
2017-008596	11	321	2017/1/23 11:53:09	2605 NORTHEAST 58TH AVENUE
2017-008597	10	311	2017/1/23 12:01:32	1601 GRANVILLE STREET
2017-008598	10	311	2017/1/23 12:01:55	UNKNOWN ADDRESS
2017-008599	11	321	2017/1/23 12:05:14	28TH STREET
2017-008600	11	321	2017/1/23 12:12:31	UNKNOWN ADDRESS
2017-008601	11	321	2017/1/23 12:14:22	522 SOUTHEAST 26TH AVENUE
2017-008602	11	321	2017/1/23 12:17:50	9601 NORTHEAST COUCH STREET
2017-008603	10	300	2017/1/23 12:20:44	5601 SOUTHEAST BOISE STREET
2017-008604	1	324	2017/1/23 12:29:04	HUEY CIRCLE
2017-008605	1	324	2017/1/23 12:29:19	BEAR MOUNTAIN DRIVE/ROCKMONT CIRCLE
2017-008606	10	300	2017/1/23 12:30:07	UNKNOWN ADDRESS
2017-008607	11	321	2017/1/23 12:32:34	475 NORTHEAST UNDERWOOD AVENUE
2017-008608	11	321	2017/1/23 12:32:43	3404 SOUTHEAST CϿ�SAR E. CHϿ�VEZ BOULEVARD
2017-008609	11	321	2017/1/23 12:38:22	3301 BROOKLAWN DRIVE
2017-008610	1	700	2017/1/23 12:40:07	601 EAST 15TH AVENUE
2017-008611	1	745	2017/1/23 12:47:57	8701 NORTHEAST 92ND AVENUE
2017-008612	11	321	2017/1/23 12:51:13	1777 ALA MOANA BLVD
2017-008613	10	311	2017/1/23 12:58:02	5405 SOUTHEAST WOODWARD STREET
2017-008614	1	611	2017/1/23 13:01:16	5701 NORTHWEST WALL STREET
2017-008615	10	311	2017/1/23 13:05:31	1255 HILYARD
2017-008616	10	311	2017/1/23 13:06:33	6201 EAGLE WAY
2017-008617	1	322	2017/1/23 13:08:43	JAVA ROAD/BALI ROAD
2017-008618	1	322	2017/1/23 13:13:05	5401 GERTRUDE AVENUE
2017-008619	11	321	2017/1/23 13:13:28	8101 SOUTHEAST 28TH AVENUE
2017-008620	1	324	2017/1/23 13:16:44	TRUNK_LINK ROAD
2017-008621	1	611	2017/1/23 13:20:19	611 EAST BURNSIDE STREET
2017-008622	11	321	2017/1/23 13:20:59	5901 BYGLAND ROAD SOUTHEAST
2017-008623	1	322	2017/1/23 13:27:15	GREENBRIAR COURT
2017-008625	1	611	2017/1/23 13:35:51	8435 NORTHEAST GLISAN STREET
2017-008624	1	324	2017/1/23 13:36:21	SERVICE ROAD
2017-008626	11	321	2017/1/23 13:38:12	801 WEST 7TH AVENUE
2017-008627	10	311	2017/1/23 13:39:29	4503 NORTHEAST EVERETT STREET
2017-008628	10	311	2017/1/23 13:40:13	ARAPAHOE AVENUE
2017-008629	10	311	2017/1/23 13:43:25	UNKNOWN ADDRESS
2017-008630	10	311	2017/1/23 13:49:51	9701 NORTHEAST WEIDLER STREET
2017-008631	1	600	2017/1/23 13:49:56	1201 13TH STREET SOUTHEAST
2017-008632	1	554	2017/1/23 13:52:35	303 SOUTHEAST 8TH AVENUE
2017-008633	1	324	2017/1/23 13:55:54	SERVICE ROAD
2017-008634	11	321	2017/1/23 13:56:04	SOUTHEAST BROOKLYN STREET
2017-008635	10	311	2017/1/23 14:10:36	6401 SOUTHWEST CASCADE AVENUE
2017-008636	11	321	2017/1/23 14:13:24	401 NORTHEAST HASSALO STREET
2017-008637	11	321	2017/1/23 14:15:29	3301 EAST BROADWAY
2017-008638	1	324	2017/1/23 14:18:35	GRAND LOOP ROAD
2017-008639	1	511	2017/1/23 14:19:00	2838 SOUTHEAST 82ND AVENUE
2017-008640	10	300	2017/1/23 14:19:50	2609 SOUTHEAST 6TH AVENUE
2017-008641	1	611	2017/1/23 14:26:23	7201 EAST LAKE SAMMAMISH PARKWAY SOUTHEAST
2017-008642	10	300	2017/1/23 14:33:13	4941 SOUTHEAST CORA STREET
2017-008643	11	321	2017/1/23 14:36:06	1227 NORTHWEST GALVESTON AVENUE
2017-008644	10	311	2017/1/23 14:38:07	4901 MOUNT DEFIANCE SOUTHWEST CIRCLE
2017-008645	1	142	2017/1/23 14:40:36	RESIDENTIAL ROAD
2017-008646	1	324	2017/1/23 14:41:30	SERVICE ROAD
2017-008647	11	321	2017/1/23 14:41:39	2201 EAST 13TH AVENUE
2017-008648	10	311	2017/1/23 14:41:54	830 SOUTHEAST 8TH AVENUE
2017-008649	1	745	2017/1/23 14:48:12	2201 SOUTHEAST 11TH AVENUE
2017-008650	11	321	2017/1/23 14:49:39	2201 EAST 13TH AVENUE
2017-008651	11	321	2017/1/23 14:50:11	6201 LYNCROFT DRIVE
2017-008652	1	500	2017/1/23 14:50:50	1801 NORTHWEST STONEPINE DRIVE
2017-008653	11	321	2017/1/23 14:50:59	701 1ST STREET NORTHEAST
2017-008654	10	300	2017/1/23 14:52:18	301 SOUTHEAST YEW LANE
2017-008655	10	311	2017/1/23 14:52:30	2215 SOUTHEAST DIVISION STREET
2017-008656	11	321	2017/1/23 14:59:11	LIPAN WAY/INCA PARKWAY
2017-008657	1	743	2017/1/23 15:00:22	4403 SOUTHEAST 43RD AVENUE
2017-008658	11	321	2017/1/23 15:01:57	4301 EASTWOOD COURT
2017-008659	1	611	2017/1/23 15:02:15	1119 SOUTHEAST MARKET STREET
2017-008660	11	321	2017/1/23 15:03:25	SERVICE ROAD
2017-008661	11	321	2017/1/23 15:09:40	8901 GRANVILLE STREET
2017-008662	11	321	2017/1/23 15:11:28	NORTHEAST MAKER WAY
2017-008663	10	311	2017/1/23 15:16:37	9501 CYPRUS COURT NORTHWEST
2017-008664	1	611	2017/1/23 15:21:17	1601 SOUTHEAST BELMONT STREET
2017-008665	1	324	2017/1/23 15:24:44	6TH AVENUE SOUTHWEST/2ND STREET SOUTHWEST
2017-008666	1	324	2017/1/23 15:24:47	SERVICE ROAD
2017-008667	11	321	2017/1/23 15:24:51	LONGMONT DIAGONAL HIGHWAY
2017-008668	1	324	2017/1/23 15:29:53	BROADWAY
2017-008669	11	321	2017/1/23 15:30:25	9601 SOUTHEAST TAYLOR STREET
2017-008670	11	321	2017/1/23 15:31:48	SERVICE ROAD
2017-008671	10	311	2017/1/23 15:33:17	806 SOUTHEAST 34TH AVENUE
2017-008672	1	611	2017/1/23 15:34:36	LONGMONT DIAGONAL HIGHWAY/FOOTHILLS PARKWAY
2017-008673	10	300	2017/1/23 15:35:40	1599 ALA MOANA BOULEVARD
2017-008674	1	322	2017/1/23 15:35:50	8701 NORTHWEST HUNTER PLACE
2017-008675	1	324	2017/1/23 15:36:58	RESIDENTIAL ROAD
2017-008676	1	744	2017/1/23 15:42:04	2838 SOUTHEAST 82ND AVENUE
2017-008677	11	321	2017/1/23 15:45:42	1039 SOUTH KING STREET
2017-008678	11	321	2017/1/23 15:51:36	UNKNOWN ADDRESS
2017-008679	1	324	2017/1/23 15:56:03	MOTORWAY ROAD
2017-008680	1	324	2017/1/23 15:56:23	INNERSTATE 0/NORTHEAST BRAZEE STREET
2017-008681	11	321	2017/1/23 15:56:40	1601 UNIVERSITY STREET
2017-008682	1	353	2017/1/23 15:58:02	702 SOUTHEAST GRAND AVENUE
2017-008683	1	154	2017/1/23 16:00:38	4101 CARPENTER ROAD
2017-008684	11	321	2017/1/23 16:00:50	NORTHEAST CéSAR E. CHáVEZ BOULEVARD
2017-008685	1	324	2017/1/23 16:04:12	SERVICE ROAD
2017-008686	11	321	2017/1/23 16:05:02	7501 10TH STREET NORTHWEST
2017-008687	1	740	2017/1/23 16:14:07	2536 SPRUCE STREET
2017-008688	1	611	2017/1/23 16:17:13	1669 EUCLID AVENUE
2017-008689	10	300	2017/1/23 16:17:16	7101 ARAPAHOE AVENUE
2017-008690	1	511	2017/1/23 16:17:22	4537 SOUTHEAST 38TH AVENUE
2017-008691	1	463	2017/1/23 16:18:41	1450 ALA MOANA BOULEVARD
2017-008692	11	321	2017/1/23 16:19:37	801 CODRINGTON CIRCLE
