Date,Nature Code,Address,Call ID,First In Unit,Call Processing Time,Initial Response,Full Complement,Full Overwhelm?,Partial Overwhelm?,Has Response(s),Remarks,Level 1 Cause,Level 2 Cause,Custom Content,Region,Dispatch Rule,Response Plan,X Coordinate,Y Coordinate,Longitude,Latitude
01/21/2017 15:15:23,611,6501 MOBILE HOME PARK,2017-007968,E47,0,4.4521,4.4521,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6929867.412,425085.2719,-125.39827,44.72683
01/21/2017 15:15:54,611,901 BASELINE ROAD,2017-007969,E54,0,5.0626,5.0626,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6931925.139,431821.8531,-125.39193,44.74562
01/21/2017 15:15:55,321,3001 BIRCH STREET NE,2017-007970,E29,0,4.562283,4.798667,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6962240.209,426567.3903,-125.27426,44.7362
01/21/2017 15:19:22,730,8403 SOUTHWEST 53RD STREET,2017-007971,E53,0,1.843617,1.843617,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6945092.447,397845.3486,-125.33352,44.65476
01/21/2017 15:21:36,324,SERVICE ROAD,2017-007972,E78,0,4.424683,4.424683,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6993106.614,394865.1977,-125.14865,44.65432
01/21/2017 15:30:28,131,NORTHEAST 70TH AVENUE/NORTHEAST MULTNOMAH STREET,2017-007973,E18,0,4.145933,4.145933,N,N,Y,,Fire,Vehicle Fire,,Atlantis,Catchall Rule,Generic Response,6950456.562,423382.2465,-125.31879,44.72556
01/21/2017 15:31:54,550,8601 SOUTHEAST 66TH AVENUE,2017-007974,E76,0,3.3427,3.3427,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6948509.113,407265.5085,-125.32257,44.68111
01/21/2017 15:36:24,300,1900 COLORADO AVENUE,2017-007975,M71,0,5.6407,5.6407,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6925225.841,417043.0048,-125.41421,44.70404
01/21/2017 15:39:11,611,1900 WARDENBURG DRIVE,2017-007976,E8,0,3.614783,3.614783,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6925106.722,416375.3517,-125.41451,44.70219
01/21/2017 15:42:56,622,UNKNOWN ADDRESS,2017-007977,E6,0,4.59445,4.59445,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6923120.13,418195.9679,-125.42257,44.70684
01/21/2017 15:45:10,700,550 SOUTHWEST INDUSTRIAL WAY,2017-007978,E38,0,5.091733,5.091733,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6936834.971,432195.6626,-125.37315,44.74745
01/21/2017 15:47:14,322,NORTHEAST 82ND AVENUE/NORTHEAST HASSALO STREET,2017-007979,L18,0,4.69395,4.69395,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6953510.347,422964.9897,-125.30697,44.72492
01/21/2017 15:55:06,322,SERVICE ROAD,2017-007980,E47,0,4.711517,4.711517,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6932337.745,432290.5166,-125.39046,44.74697
01/21/2017 15:55:24,300,NORTHEAST 45TH AVENUE,2017-007981,M2,0,4.330317,4.330317,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6943769.119,421732.4482,-125.3441,44.71995
01/21/2017 15:59:46,321,901 BASELINE ROAD,2017-007982,E54,0,5.0626,5.923283,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6931925.139,431821.8531,-125.39193,44.74562
01/21/2017 16:03:17,554,7301 MCKENNA CREEK DRIVE,2017-007983,E13,0,5.253383,5.253383,N,N,Y,,Service,Service N.O.S.,,Gramsham,Catchall Rule,Generic Response,6941813.931,390954.4005,-125.34451,44.63535
01/21/2017 16:05:43,740,2210 NORTHEAST PACIFIC STREET,2017-007984,E17,0,3.161483,3.161483,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6936838.983,423262.1437,-125.37107,44.72299
01/21/2017 16:07:02,324,5154 SOUTHEAST FOSTER ROAD,2017-007985,E32,0,3.506183,3.506183,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6944826.063,410396.5875,-125.33743,44.68908
01/21/2017 16:07:44,321,4326 SOUTHEAST WOODSTOCK BOULEVARD,2017-007986,E27,0,1.96905,5.5342,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6942283.948,404284.993,-125.34578,44.67193
01/21/2017 16:08:54,600,SERVICE ROAD,2017-007987,E23,0,3.319817,3.319817,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6942938.173,426210.7938,-125.34832,44.73207
01/21/2017 16:13:09,321,349 OLDE RIDENOUR ROAD,2017-007988,M13,0,3.8484,5.862583,N,N,Y,,EMS,ALS,,Gramsham,ALS Rule,ALS Response,6939132.16,388745.7621,-125.35429,44.62886
01/21/2017 16:13:49,710,546 NORTHEAST 12TH AVENUE,2017-007989,E7,0,4.826067,4.826067,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6934490.723,422731.2642,-125.37996,44.72115
01/21/2017 16:13:50,321,UNKNOWN ADDRESS,2017-007990,M2,0,3.651967,3.651967,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6945222.256,418950.4513,-125.33788,44.71257
01/21/2017 16:15:25,321,6501 CANYON BOULEVARD,2017-007991,E6,0,3.798383,4.73045,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6923149.706,419942.3165,-125.42286,44.71163
01/21/2017 16:17:34,321,BEACH RD,2017-007992,E66,0,7.226617,10.846917,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6985739.696,467216.8674,-125.19306,44.85129
01/21/2017 16:24:21,311,536 NORTHEAST FLORAL PLACE,2017-007993,M23,0,4.918767,4.918767,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6940521.828,422290.5998,-125.3567,44.72094
01/21/2017 16:25:16,311,901 HAWTHORNE PLACE,2017-007994,M71,0,4.595233,4.595233,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6927429.97,426163.8965,-125.40788,44.72938
01/21/2017 16:25:41,251,800 OCCIDENTAL AVENUE SOUTH,2017-007995,E2,0,2.001083,2.001083,N,N,Y,,Fire,Explosion,,Atlantis,Catchall Rule,Generic Response,6943680.574,418183.7143,-125.34362,44.71022
01/21/2017 16:28:29,321,6501 ALA MOANA BOULEVARD,2017-007996,M79,0,3.93935,3.93935,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6912484.015,423306.2221,-125.46461,44.71905
01/21/2017 16:32:25,111,6301 NORTHEAST 55TH AVENUE,2017-007997,E20,0,3.90645,5.376533,N,N,Y,,Fire,Structure Fire,,Atlantis,Structure Fire Rule,First Alarm Response,6946207.196,423996.3055,-125.33526,44.72655
01/21/2017 16:33:16,311,6301 EAST LAKE SAMMAMISH PARKWAY SOUTHEAST,2017-007998,M68,0,4.017817,4.017817,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6952375.679,436432.3641,-125.31441,44.76161
01/21/2017 16:42:20,322,2403 KAAHUMANU AVENUE,2017-007999,E80,0,3.462683,3.462683,N,N,Y,,MVA,MVA N.O.S.,,Paradise Island,Catchall Rule,Generic Response,6906094.906,431160.4781,-125.49101,44.73947
01/21/2017 16:54:08,735,4000 SOUTHEAST 82ND AVENUE,2017-008000,E55,0,2.381383,2.381383,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6953447.136,409051.5839,-125.30403,44.68681
01/21/2017 16:55:52,412,4845 NORTHEAST SANDY BOULEVARD,2017-008001,E23,0,4.188333,4.188333,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6944836.143,426568.8897,-125.34111,44.73336
01/21/2017 16:57:12,745,1501 HIGLEY COURT,2017-008002,E56,0,4.167667,4.167667,N,N,Y,,Fire,False Alarm,,Gramsham,Catchall Rule,Generic Response,6948550.979,381968.1666,-125.31662,44.61185
01/21/2017 16:57:51,324,4TH STREET SOUTHEAST/MERO COURT SOUTHEAST,2017-008003,E75,0,2.824967,2.824967,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6948804.443,446225.8381,-125.33039,44.78784
01/21/2017 16:57:54,322,T. H. BANFIELD FREEWAY,2017-008004,E20,0,3.5801,3.5801,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6952096.515,424741.801,-125.31281,44.72955
01/21/2017 16:59:33,321,ALDER STREET,2017-008005,M79,0,2.985183,2.985183,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6915158.888,425410.8533,-125.45483,44.72526
01/21/2017 17:01:32,600,8301 SOUTHEAST BELMONT STREET,2017-008006,E7,0,3.222717,3.222717,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6934427.446,418671.248,-125.37926,44.71002
01/21/2017 17:04:25,324,SOUTHEAST 19TH AVENUE/SOUTHEAST CLINTON STREET,2017-008007,E73,0,3.273783,3.273783,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6935360.316,413873.6293,-125.37457,44.69704
01/21/2017 17:07:30,142,9101 4TH STREET SOUTHWEST,2017-008008,E19,0,4.075483,4.075483,N,N,Y,,Fire,Outdoor Fire,,Atlantis,Catchall Rule,Generic Response,6960378.293,420850.895,-125.28011,44.72025
01/21/2017 17:17:39,300,8101 KALÃ„ÂKAUA AVENUE,2017-008009,M79,0,5.660817,5.660817,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6919608.278,418417.2431,-125.4361,44.70686
01/21/2017 17:18:59,321,SERVICE ROAD,2017-008010,E5,0,6.225683,6.591317,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6963784.25,444901.0318,-125.27249,44.78665
01/21/2017 17:27:10,745,3500 SOUTHEAST HAWTHORNE BOULEVARD,2017-008011,E39,0,4.246167,4.246167,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6940249.002,416687.4474,-125.35645,44.70555
01/21/2017 17:28:24,321,UNKNOWN ADDRESS,2017-008012,E49,0,2.17685,4.3525,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6943951.418,414999.9524,-125.34185,44.70154
01/21/2017 17:30:58,321,16TH STREET,2017-008013,E6,0,3.409517,5.094967,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6923850.234,421286.2645,-125.42049,44.71543
01/21/2017 17:32:41,300,5401 ALGAROBA STREET,2017-008014,M79,0,3.774717,3.774717,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6918329.631,423964.0183,-125.44231,44.72183
01/21/2017 17:36:47,411,2102 SOUTHWEST SIMPSON AVENUE,2017-008015,E47,0,4.958667,4.958667,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6934422.58,431036.2618,-125.38215,44.74388
01/21/2017 17:37:38,321,5001 JACKSON AVENUE,2017-008016,M78,0,4.695967,4.695967,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6996328.511,388520.0734,-125.13489,44.63745
01/21/2017 17:45:38,321,1669 EUCLID AVENUE,2017-008017,M71,0,3.9544,4.244833,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6924434.055,416902.9357,-125.41722,44.70352
01/21/2017 17:51:55,300,9301 KANEKAPOLEI STREET,2017-008018,M71,0,4.047167,4.047167,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6919759.782,419272.9808,-125.43572,44.70923
01/21/2017 17:52:47,611,901 BASELINE ROAD,2017-008019,E47,0,4.3627,4.3627,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6931925.139,431821.8531,-125.39193,44.74562
01/21/2017 17:53:41,300,3226 SOUTHEAST DIVISION STREET,2017-008020,M39,0,1.79105,1.79105,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6939142.848,414064.8156,-125.36009,44.69819
01/21/2017 18:02:36,324,SOUTHEAST FOSTER ROAD,2017-008021,E32,0,2.920867,2.920867,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6945343.845,410082.4221,-125.33537,44.68831
01/21/2017 18:06:10,311,9201 SOUTHWEST PHILOMATH BOULEVARD,2017-008022,M3,0,5.476433,5.476433,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6944526.055,401704.3341,-125.33658,44.66523
01/21/2017 18:09:35,600,UNKNOWN ADDRESS,2017-008023,E2,0,3.894317,3.894317,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6941916.902,416049.4631,-125.3499,44.70408
01/21/2017 18:10:35,321,1935 NORTHEAST CÏ¿½SAR E. CHÏ¿½VEZ BOULEVARD,2017-008024,M23,0,2.986583,2.986583,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6942174.267,425908.9296,-125.35119,44.73112
01/21/2017 18:15:43,321,1201 HAMILTON ROAD,2017-008025,M13,0,5.4533,5.4533,N,N,Y,,EMS,ALS,,Gramsham,ALS Rule,ALS Response,6943457.445,390335.6031,-125.33807,44.63393
01/21/2017 18:17:50,745,6001 PARK DRIVE NORTHEAST,2017-008026,E29,0,2.430817,2.430817,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6960378.94,430727.4894,-125.28235,44.74729
01/21/2017 18:20:19,321,8601 WAIOLA STREET,2017-008027,M79,0,3.367317,3.367317,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6917295.098,424333.3751,-125.44637,44.72267
01/21/2017 18:21:58,324,SOUTHEAST SALMON STREET/SOUTHEAST 17TH AVENUE,2017-008028,E7,0,4.063467,4.063467,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6935093.437,417915.2268,-125.37653,44.70806
01/21/2017 18:24:18,600,1109 YOUNG STREET,2017-008029,L79,0,3.6022,3.6022,N,N,Y,,Fire,Good Intent,,Paradise Island,Catchall Rule,Generic Response,6914767.187,425923.7789,-125.45646,44.7266
01/21/2017 18:28:08,324,30TH STREET,2017-008030,E71,0,2.6721,2.6721,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6929501.875,423281.521,-125.39925,44.72183
01/21/2017 18:29:03,114,1003 SOUTHEAST 33RD AVENUE,2017-008031,E52,0,3.367167,5.629983,N,N,Y,,Fire,Structure Fire,,Atlantis,Structure Fire Rule,First Alarm Response,6939638.762,418107.1998,-125.35912,44.70934
01/21/2017 18:29:31,311,2701 SOUTHEAST CARUTHERS STREET,2017-008032,M32,0,5.314217,5.314217,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6949026.271,414112.8424,-125.32216,44.69995
01/21/2017 18:29:58,321,3155 EAST BURNSIDE STREET,2017-008033,E72,0,4.699,5.321833,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6939564.901,420911.4334,-125.36005,44.71701
01/21/2017 18:31:14,611,2101 SOUTHWEST SIMPSON AVENUE,2017-008034,E47,0,4.948583,4.948583,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6934392.238,431029.0728,-125.38227,44.74385
01/21/2017 18:31:35,611,208-220 CENTERTOWN PLAZA,2017-008035,E19,0,3.153367,3.153367,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6961354.298,422368.7047,-125.27671,44.72456
01/21/2017 18:32:27,522,6801 COLLEGE AVENUE,2017-008036,E8,0,4.7108,4.7108,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6923521.046,417134.3492,-125.42078,44.704
01/21/2017 18:33:35,611,SOUTHEAST FOSTER ROAD,2017-008037,E32,0,2.150117,2.150117,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6946886.134,408850.5161,-125.32917,44.68519
01/21/2017 18:47:06,321,2701 SOUTHEAST DIVISION STREET,2017-008038,E69,0,2.813067,5.48315,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6949268.631,413650.4965,-125.32112,44.69872
01/21/2017 18:53:38,321,8802 SOUTH 5TH STREET,2017-008039,E42,0,2.935033,6.032117,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6955677.683,405180.5573,-125.29459,44.67657
01/21/2017 19:02:23,311,1255 HILYARD,2017-008040,M3,0,3.891433,3.891433,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6935717.122,399929.782,-125.36997,44.65892
01/21/2017 19:06:56,611,NORTHEAST 62ND AVENUE/NORTHEAST ALAMEDA STREET,2017-008041,E20,0,3.3276,3.3276,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6948469.029,427451.2724,-125.32736,44.73638
01/21/2017 19:07:44,321,726 SOUTHEAST MORRISON STREET,2017-008042,E7,0,1.094117,5.560783,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6932648.146,419048.7107,-125.38618,44.71076
01/21/2017 19:17:40,321,6501 ALA MOANA BOULEVARD,2017-008043,M79,0,3.93935,3.93935,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6912484.015,423306.2221,-125.46461,44.71905
01/21/2017 19:19:40,321,7501 NUKUWAI PLACE,2017-008044,E61,0,4.0495,5.907083,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6901350.462,435688.0724,-125.51031,44.75106
01/21/2017 19:21:20,321,111 4TH ST SE,2017-008045,M19,0,3.3659,3.3659,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6961400.163,421066.0443,-125.27623,44.721
01/21/2017 19:30:06,311,2408 NORTHEAST COUCH STREET,2017-008046,M39,0,5.4768,5.4768,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6937210.611,421150.544,-125.36915,44.71727
01/21/2017 19:31:00,321,310 WEST KAAHUMANU AVENUE,2017-008047,M80,0,3.700083,4.5511,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6903770.504,431002.8662,-125.4999,44.73865
01/21/2017 19:33:38,500,810 PUMEHANA STREET,2017-008048,E79,0,3.498617,3.498617,N,N,Y,,Service,Service N.O.S.,,Paradise Island,Catchall Rule,Generic Response,6917721.495,423435.0086,-125.44452,44.72028
01/21/2017 19:33:52,322,SERVICE ROAD,2017-008049,E68,0,3.8351,3.8351,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6949946.298,437390.3751,-125.32397,44.76383
01/21/2017 19:36:05,311,4655 HANOVER AVENUE,2017-008050,M63,0,5.07745,5.07745,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6932000.834,408466.7489,-125.38621,44.68168
01/21/2017 19:41:21,600,9130 SOUTHEAST STEPHENS STREET,2017-008051,E37,0,3.800867,3.800867,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6955538.021,414777.1835,-125.29731,44.70283
01/21/2017 19:48:52,311,UNKNOWN ADDRESS,2017-008052,M39,0,4.890033,4.890033,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6936202.738,417500.6703,-125.37217,44.70711
01/21/2017 20:00:48,311,8101 YOUNG STREET,2017-008053,M79,0,3.38245,3.38245,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6915022.998,425832.3987,-125.45545,44.72639
01/21/2017 20:02:14,321,7101 ALBION WAY,2017-008054,E4,0,2.7053,4.60565,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6929685.819,406787.7687,-125.3947,44.6767
01/21/2017 20:08:49,324,SOUTHWEST BRADBERRY WAY,2017-008055,E38,0,5.206533,5.206533,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6934662.926,431816.2731,-125.38141,44.74605
01/21/2017 20:09:21,311,4739 SOUTHEAST 25TH AVENUE,2017-008056,M39,0,5.412317,5.412317,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6936531.223,408338.2713,-125.36879,44.68208
01/21/2017 20:17:21,611,2237 KUHIO AVENUE,2017-008057,E6,0,4.948267,4.948267,N,N,Y,,Fire,Good Intent,,Paradise Island,Catchall Rule,Generic Response,6918980.807,419971.6704,-125.43887,44.71101
01/21/2017 20:22:57,321,3423 SOUTHEAST SHERMAN STREET,2017-008058,M39,0,2.822033,2.822033,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6939989.358,414612.1915,-125.35697,44.69983
01/21/2017 20:23:11,321,NORTHWEST BOND STREET,2017-008059,M1,0,3.802433,3.802433,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6937926.76,435357.5183,-125.36969,44.75629
01/21/2017 20:26:01,311,3504 SOUTHEAST FRANKLIN STREET,2017-008060,M32,0,5.5684,5.5684,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6940004.823,411866.6386,-125.35627,44.69231
01/21/2017 20:26:22,142,599 EAST BROADWAY,2017-008061,E3,0,4.6218,4.6218,N,N,Y,,Fire,Outdoor Fire,,Atlantis,Catchall Rule,Generic Response,6935527.687,401358.592,-125.37103,44.6628
01/21/2017 20:33:10,300,4000 SOUTHEAST 82ND AVENUE,2017-008062,M30,0,5.92695,5.92695,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6953444.939,409017.305,-125.30403,44.68671
01/21/2017 20:34:45,324,SERVICE ROAD,2017-008063,E50,0,3.687033,3.687033,N,N,Y,,MVA,MVA N.O.S.,,Gramsham,Catchall Rule,Generic Response,6921340.625,411017.266,-125.42771,44.68689
01/21/2017 20:35:41,440,6901 CRIPPLE CREEK TRAIL,2017-008064,E31,0,3.941383,3.941383,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6928233.04,403096.9617,-125.39942,44.66635
01/21/2017 20:37:12,611,5431 SOUTHEAST FOSTER ROAD,2017-008065,E32,0,2.645183,2.645183,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6945591.367,409995.7431,-125.3344,44.68811
01/21/2017 20:40:25,324,SOUTHEAST 69TH AVENUE/SOUTHEAST REEDWAY STREET,2017-008066,E76,0,1.547483,1.547483,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6949090.517,405032.6869,-125.31983,44.67509
01/21/2017 20:47:41,311,1001 TAYLOR AVENUE,2017-008067,M78,0,5.042617,5.042617,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6996592.71,387587.5214,-125.13367,44.63494
01/21/2017 20:47:56,321,6201 FRANKLIN BOULEVARD,2017-008068,M3,0,1.723967,5.371467,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6938627.224,399774.0072,-125.35877,44.65898
01/21/2017 20:51:15,321,1737 NORTHEAST 22ND AVENUE,2017-008069,E17,0,4.510583,4.973583,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6936961.433,425648.1708,-125.37115,44.72955
01/21/2017 20:54:08,611,304 SOUTHEAST 2ND AVENUE,2017-008070,E7,0,3.55145,3.55145,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6931376.598,420566.601,-125.39142,44.71471
01/21/2017 20:56:10,440,4601 CHISHOLM TRAIL,2017-008071,E47,0,3.6644,3.6644,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6930240.123,426306.1674,-125.39712,44.73023
01/21/2017 20:56:37,321,4503 NORTHEAST EVERETT STREET,2017-008073,E72,0,3.305183,4.8063,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6945389.728,421359.4588,-125.33779,44.71919
01/21/2017 20:56:39,321,SERVICE ROAD,2017-008074,E60,0,4.134983,5.831867,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6944455.303,426216.1124,-125.3425,44.73234
01/21/2017 20:56:57,311,UNKNOWN ADDRESS,2017-008072,M3,0,5.286167,5.286167,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6939884.954,405346.3496,-125.35523,44.67444
01/21/2017 20:56:59,552,5001 PEARL STREET,2017-008075,E6,0,3.453817,3.453817,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6923760.879,421128.6204,-125.42079,44.71498
01/21/2017 21:03:53,735,3301 MISSION LANE,2017-008076,E14,0,1.620067,1.620067,N,N,Y,,Fire,False Alarm,,Paradise Island,Catchall Rule,Generic Response,6911497.671,426822.5388,-125.46923,44.72851
01/21/2017 21:07:08,321,1601 SOUTHEAST BELMONT STREET,2017-008077,E48,0,2.256883,3.4288,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6946989.788,418017.0795,-125.33088,44.7103
01/21/2017 21:07:11,321,5201 REDSTONE ROAD,2017-008078,E31,0,3.762417,5.29865,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6928239.188,402774.9441,-125.39932,44.66547
01/21/2017 21:10:49,311,371 NE GILMAN BLVD,2017-008079,M12,0,4.181817,4.181817,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6955136.792,430144.777,-125.30236,44.74484
01/21/2017 21:12:06,622,2414 SOUTHEAST 41ST AVENUE,2017-008080,E49,0,4.002117,4.002117,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6942277.501,414127.892,-125.34807,44.69888
01/21/2017 21:14:11,600,5526 SOUTHEAST WOODSTOCK BOULEVARD,2017-008081,E27,0,4.180367,4.180367,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6945308.562,404205.5876,-125.33415,44.67221
01/21/2017 21:20:41,745,2245 NORTHEAST 81ST AVENUE,2017-008082,E20,0,4.87675,4.87675,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6953395.46,425855.2663,-125.30807,44.73281
01/21/2017 21:31:15,311,UNKNOWN ADDRESS,2017-008083,M63,0,5.899017,5.899017,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6922019.949,415757.6624,-125.42622,44.69998
01/21/2017 21:35:03,321,901 BASELINE ROAD,2017-008084,E47,0,4.3627,5.923283,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6931925.139,431821.8531,-125.39193,44.74562
01/21/2017 21:39:36,321,1460 SOUTH BERETANIA STREET,2017-008085,M79,0,3.778583,3.778583,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6916805.422,425495.0999,-125.44853,44.72577
01/21/2017 21:40:31,321,601 NORTHEAST PACIFIC STREET,2017-008086,M18,0,4.429133,4.429133,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6953674.754,422123.7496,-125.30615,44.72264
01/21/2017 21:44:52,324,SERVICE ROAD,2017-008087,E78,0,1.888683,1.888683,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6993730.724,391761.9956,-125.14557,44.64592
